epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
206,0.2726622223854065,0.012886836063116788,0.0026107826363295315,0.2649134123325348,38.08116483964665,0.0001,0.5,1.0
207,0.27396289199590684,0.012667335998266936,0.002571224675048143,0.2663436105847359,38.07157140099001,0.0001,0.5,1.0
208,0.27079817801713946,0.012601725244894623,0.0025222300086170436,0.2632361999154091,38.067291439332635,0.0001,0.5,1.0
209,0.27369958728551863,0.01295722802169621,0.0026456510135903955,0.2658981469273567,38.056014307426274,0.0001,0.5,1.0
210,0.2784713926911354,0.012792498674243688,0.002582289532292634,0.27078399658203123,38.067373930499215,0.0001,0.5,1.0
211,0.2733032187819481,0.012642657719552516,0.0026071521150879563,0.2656783139705658,38.0681894771848,0.0001,0.5,1.0
212,0.2745135048031807,0.013152458528056741,0.0026692810840904715,0.26660263508558274,38.0705419271565,0.0001,0.5,1.0
213,0.2686860769987106,0.012505827443674207,0.002518636896274984,0.2611738443374634,38.06286240050531,0.0001,0.5,1.0
214,0.2748132622241974,0.013025850374251604,0.0025610470003448425,0.26701981455087664,38.06425329730794,0.0001,0.5,1.0
215,0.2683990931510925,0.01259906915947795,0.002478211154229939,0.2608604538440704,38.05151415802514,0.0001,0.5,1.0
216,0.27651387751102446,0.01304771013557911,0.0026684168097563087,0.2686558157205582,38.07470906364614,0.0001,0.5,1.0
217,0.27387390375137327,0.013338136058300733,0.0026943227555602787,0.2658576735854149,38.07811570258157,0.0001,0.5,1.0
218,0.27233996510505676,0.01278594134375453,0.0025645701680332422,0.2646647098660469,38.077101318546845,0.0001,0.5,1.0
219,0.2718170449137688,0.013031128086149693,0.0025684644095599653,0.2640172478556633,38.059793821628446,0.0001,0.5,1.0
220,0.2687828013300896,0.012712025316432118,0.002530684017110616,0.26116144716739653,38.06438622407981,0.0001,0.5,1.0
221,0.2778147652745247,0.01291266149841249,0.0026969179674051704,0.27000997483730316,38.06349776917398,0.0001,0.5,1.0
222,0.2704063454270363,0.012895498163998128,0.0025548781058751047,0.2626811560988426,38.06385573560196,0.0001,0.5,1.0
223,0.27483827382326126,0.012964898273348808,0.0027229269850067793,0.2669943615794182,38.047188310451205,0.0001,0.5,1.0
224,0.2679129227995872,0.01272557845339179,0.0024574960255995394,0.26032138645648956,38.06819478541074,0.0001,0.5,1.0
225,0.2706554952263832,0.012744039902463556,0.002623119077179581,0.262971915602684,38.050764088175,0.0001,0.5,1.0
226,0.2745718592405319,0.013238041996955871,0.0026923977141268553,0.26660664051771166,38.06393902570229,0.0001,0.5,1.0
227,0.2784728732705116,0.013537068692967296,0.0027184609696269037,0.27034510850906374,38.05525393681164,0.0001,0.5,1.0
228,0.272014200091362,0.012872079592198134,0.0026138049550354482,0.2642712566256523,38.05227363922778,0.0001,0.5,1.0
229,0.27579970061779024,0.012936009177938104,0.002578829906415194,0.2680422806739807,38.07736289294087,0.0001,0.5,1.0
230,0.26942318469285964,0.012482165219262242,0.002505397608038038,0.2619294038414955,38.05875870586458,0.0001,0.5,1.0
231,0.2701925027370453,0.012913638539612294,0.002697965572588146,0.2623867014050484,38.062565785332616,0.0001,0.5,1.0
